block_id,sample_idx,uptime_ms,pms_pm1,pms_pm25,pms_pm10,pms_n0_3,pms_n0_5,pms_n1_0,pms_n2_5,pms_n5_0,pms_n10,sds_pm25,sds_pm10,temp_c,hum_pct,press_hpa,alt_m
2,26,1035382,0,0,0,0,0,0,0,0,0,-1,-1,27.78,62.66,1012.32,7.74
2,27,1040382,0,0,0,0,0,0,0,0,0,-1,-1,27.80,62.59,1012.35,7.53
2,28,1045382,0,0,0,0,0,0,0,0,0,-1,-1,27.79,62.55,1012.42,6.93
2,29,1050382,0,0,0,0,0,0,0,0,0,-1,-1,27.81,62.46,1012.36,7.38
2,30,1055382,0,0,0,0,0,0,0,0,0,-1,-1,27.82,62.43,1012.35,7.46
2,31,1060382,0,0,0,6,0,0,0,0,0,-1,-1,27.82,62.33,1012.35,7.46
2,32,1065382,0,0,0,6,0,0,0,0,0,-1,-1,27.83,62.29,1012.37,7.32
2,33,1070382,0,0,0,6,0,0,0,0,0,-1,-1,27.83,62.26,1012.30,7.91
2,34,1075382,0,0,0,6,0,0,0,0,0,-1,-1,27.84,62.19,1012.28,8.06
2,35,1080382,0,0,0,0,0,0,0,0,0,-1,-1,27.84,62.15,1012.37,7.32
2,36,1085382,0,0,0,0,0,0,0,0,0,-1,-1,27.85,62.10,1012.30,7.92
2,37,1090382,0,0,0,6,0,0,0,0,0,-1,-1,27.86,62.06,1012.29,8.00
2,38,1095382,0,0,0,6,0,0,0,0,0,-1,-1,27.87,62.02,1012.39,7.19
2,39,1100382,0,0,0,6,0,0,0,0,0,-1,-1,27.87,61.96,1012.31,7.86
2,40,1105382,0,0,0,6,0,0,0,0,0,-1,-1,27.88,61.92,1012.35,7.49
2,41,1110382,0,0,0,0,0,0,0,0,0,-1,-1,27.88,61.88,1012.32,7.71
2,42,1115382,0,0,0,0,0,0,0,0,0,-1,-1,27.89,61.84,1012.32,7.72
2,43,1120382,0,0,0,12,0,0,0,0,0,-1,-1,27.89,61.80,1012.35,7.50
2,44,1125382,0,0,0,12,0,0,0,0,0,-1,-1,27.91,61.78,1012.32,7.73
2,45,1130382,0,0,0,12,0,0,0,0,0,-1,-1,27.91,61.73,1012.33,7.65
2,46,1135382,0,0,0,12,0,0,0,0,0,-1,-1,27.91,61.69,1012.32,7.73
2,47,1140382,0,0,0,6,0,0,0,0,0,-1,-1,27.92,61.65,1012.29,8.03
2,48,1145382,0,0,0,6,0,0,0,0,0,-1,-1,27.93,61.62,1012.30,7.89
2,49,1150382,0,0,0,6,0,0,0,0,0,-1,-1,27.94,61.58,1012.35,7.52
2,50,1155382,0,0,0,6,0,0,0,0,0,-1,-1,27.95,61.56,1012.35,7.53
2,51,1160382,0,0,0,6,0,0,0,0,0,-1,-1,27.96,61.51,1012.35,7.45
2,52,1165382,0,0,0,6,0,0,0,0,0,-1,-1,27.96,61.50,1012.22,8.57
2,53,1170382,0,0,0,6,0,0,0,0,0,-1,-1,27.96,61.46,1012.36,7.38
2,54,1175382,0,0,0,12,0,0,0,0,0,-1,-1,27.97,61.42,1012.21,8.65
2,55,1180382,0,0,0,18,0,0,0,0,0,-1,-1,27.98,61.21,1012.34,7.54
2,56,1185382,0,0,0,18,0,0,0,0,0,-1,-1,27.99,61.37,1012.33,7.69
2,57,1190382,0,0,0,12,0,0,0,0,0,-1,-1,27.99,61.36,1012.33,7.69
2,58,1195382,0,0,0,0,0,0,0,0,0,-1,-1,27.99,61.31,1012.34,7.62
2,59,1200382,0,0,0,0,0,0,0,0,0,-1,-1,28.00,61.29,1012.25,8.37
2,60,1205382,0,0,0,0,0,0,0,0,0,-1,-1,28.01,61.27,1012.40,7.11
2,61,1210382,0,0,0,0,0,0,0,0,0,-1,-1,28.02,61.24,1012.30,7.93
2,62,1215382,0,0,0,0,0,0,0,0,0,-1,-1,28.02,61.23,1012.35,7.48
2,63,1220382,0,0,0,12,0,0,0,0,0,-1,-1,28.03,61.23,1012.34,7.56
2,64,1225382,0,0,0,12,0,0,0,0,0,-1,-1,28.03,61.21,1012.32,7.78
2,65,1230382,0,0,0,12,0,0,0,0,0,-1,-1,28.05,61.17,1012.27,8.17
2,66,1235382,0,0,0,6,0,0,0,0,0,-1,-1,28.05,61.16,1012.22,8.61
2,67,1240382,0,0,0,0,0,0,0,0,0,-1,-1,28.05,61.14,1012.19,8.84
2,68,1245382,0,0,0,6,0,0,0,0,0,-1,-1,28.05,61.13,1012.22,8.54
2,69,1250382,0,0,0,12,0,0,0,0,0,-1,-1,28.06,61.12,1012.26,8.25
2,70,1255382,0,0,0,18,0,0,0,0,0,-1,-1,28.06,61.11,1012.23,8.47
2,71,1260382,0,0,0,18,0,0,0,0,0,-1,-1,28.08,61.08,1012.27,8.18
2,72,1265382,0,0,0,12,0,0,0,0,0,-1,-1,28.08,61.08,1012.19,8.85
2,73,1270382,0,0,0,6,0,0,0,0,0,-1,-1,28.09,61.06,1012.23,8.48
2,74,1275382,0,0,0,0,0,0,0,0,0,-1,-1,28.09,61.04,1012.15,9.15
2,75,1280382,0,0,0,0,0,0,0,0,0,-1,-1,28.10,61.03,1012.22,8.56
2,76,1285382,0,0,0,0,0,0,0,0,0,-1,-1,28.10,61.03,1012.26,8.27
2,77,1290382,0,0,0,0,0,0,0,0,0,-1,-1,28.11,61.02,1012.25,8.35
2,78,1295382,0,0,0,0,0,0,0,0,0,-1,-1,28.11,61.03,1012.25,8.35
2,79,1300382,0,0,0,0,0,0,0,0,0,-1,-1,28.13,61.00,1012.27,8.20
2,80,1305382,0,0,0,0,0,0,0,0,0,-1,-1,28.14,60.99,1012.23,8.51
2,81,1310382,0,0,0,0,0,0,0,0,0,-1,-1,28.14,60.97,1012.20,8.73
2,82,1315382,0,0,0,0,0,0,0,0,0,-1,-1,28.15,60.95,1012.27,8.14
2,83,1320382,0,0,0,0,0,0,0,0,0,-1,-1,28.15,60.95,1012.25,8.36
2,84,1325382,0,0,0,0,0,0,0,0,0,-1,-1,28.17,60.96,1012.25,8.30
2,85,1330382,0,0,0,0,0,0,0,0,0,-1,-1,28.17,60.92,1012.20,8.74
2,86,1335382,0,0,0,0,0,0,0,0,0,-1,-1,28.18,60.94,1012.24,8.38
2,87,1340382,0,0,0,0,0,0,0,0,0,-1,-1,28.17,60.89,1012.21,8.67
2,88,1345382,0,0,0,12,0,0,0,0,0,-1,-1,28.18,60.90,1012.28,8.08
2,89,1350382,0,0,0,12,0,0,0,0,0,-1,-1,28.19,60.87,1012.19,8.83
2,90,1355382,0,0,0,12,0,0,0,0,0,-1,-1,28.20,60.89,1012.29,8.01
2,91,1360382,0,0,0,12,0,0,0,0,0,-1,-1,28.19,60.88,1012.27,8.16
2,92,1365382,0,0,0,0,0,0,0,0,0,-1,-1,28.21,60.87,1012.19,8.83
2,93,1370382,0,0,0,6,0,0,0,0,0,-1,-1,28.21,60.86,1012.17,8.99
2,94,1375382,0,0,0,6,0,0,0,0,0,-1,-1,28.22,60.88,1012.26,8.25
2,95,1380382,0,0,0,6,0,0,0,0,0,-1,-1,28.22,60.85,1012.27,8.18
2,96,1385382,0,0,0,0,0,0,0,0,0,-1,-1,28.23,60.84,1012.22,8.55
2,97,1390382,0,0,0,0,0,0,0,0,0,-1,-1,28.23,60.85,1012.15,9.14
2,98,1395382,0,0,0,0,0,0,0,0,0,-1,-1,28.25,60.85,1012.23,8.48
2,99,1400382,0,0,0,0,0,0,0,0,0,-1,-1,28.24,60.83,1012.22,8.56
2,100,1405382,0,0,0,0,0,0,0,0,0,-1,-1,28.25,60.81,1012.21,8.63
2,101,1410382,0,0,0,0,0,0,0,0,0,-1,-1,28.25,60.82,1012.21,8.63
2,102,1415382,0,0,0,0,0,0,0,0,0,-1,-1,28.26,60.81,1012.20,8.78
2,103,1420382,0,0,0,0,0,0,0,0,0,-1,-1,28.26,60.80,1012.20,8.71
2,104,1425382,0,0,0,0,0,0,0,0,0,-1,-1,28.27,60.80,1012.24,8.42
2,105,1430382,0,0,0,0,0,0,0,0,0,-1,-1,28.27,60.81,1012.19,8.79
2,106,1435382,0,0,0,0,0,0,0,0,0,-1,-1,28.29,60.79,1012.26,8.28
2,107,1440382,0,0,0,0,0,0,0,0,0,-1,-1,28.29,60.79,1012.23,8.51
2,108,1445382,0,0,0,0,0,0,0,0,0,-1,-1,28.30,60.79,1012.19,8.81
2,109,1450382,0,0,0,0,0,0,0,0,0,-1,-1,28.30,60.79,1012.27,8.14
2,110,1455382,0,0,0,0,0,0,0,0,0,-1,-1,28.31,60.80,1012.23,8.51
2,111,1460382,0,0,0,0,0,0,0,0,0,-1,-1,28.32,60.79,1012.20,8.74
2,112,1465382,0,0,0,12,0,0,0,0,0,-1,-1,28.32,60.80,1012.22,8.59
2,113,1470382,0,0,0,12,0,0,0,0,0,-1,-1,28.33,60.77,1012.18,8.89
2,114,1475382,0,0,0,12,0,0,0,0,0,-1,-1,28.33,60.78,1012.19,8.82
2,115,1480382,0,0,0,18,0,0,0,0,0,-1,-1,28.34,60.78,1012.18,8.90
2,116,1485382,0,0,0,6,0,0,0,0,0,-1,-1,28.34,60.76,1012.15,9.20
2,117,1490382,0,0,0,6,0,0,0,0,0,-1,-1,28.35,60.76,1012.22,8.61
2,118,1495382,0,0,0,6,0,0,0,0,0,-1,-1,28.35,60.71,1012.11,9.50
2,119,1500382,0,0,0,0,0,0,0,0,0,-1,-1,28.36,60.76,1012.24,8.39
2,120,1505382,0,0,0,0,0,0,0,0,0,-1,-1,28.36,60.75,1012.21,8.69
2,121,1510382,0,0,0,6,0,0,0,0,0,-1,-1,28.37,60.75,1012.20,8.76
2,122,1515382,0,0,0,6,0,0,0,0,0,-1,-1,28.38,60.75,1012.20,8.77
2,123,1520382,0,0,0,6,0,0,0,0,0,-1,-1,28.37,60.74,1012.18,8.92
2,124,1525382,0,0,0,6,0,0,0,0,0,-1,-1,28.39,60.74,1012.18,8.93
2,125,1530382,0,0,0,6,0,0,0,0,0,-1,-1,28.38,60.73,1012.20,8.77
2,126,1535382,0,0,0,6,0,0,0,0,0,-1,-1,28.40,60.74,1012.22,8.56
2,127,1540382,0,0,0,6,0,0,0,0,0,-1,-1,28.40,60.73,1012.17,9.00
2,128,1545382,0,0,0,6,0,0,0,0,0,-1,-1,28.40,60.73,1012.20,8.78
2,129,1550382,0,0,0,0,0,0,0,0,0,-1,-1,28.41,60.71,1012.19,8.86
2,130,1555382,0,0,0,0,0,0,0,0,0,-1,-1,28.42,60.71,1012.18,8.94
2,131,1560382,0,0,0,6,0,0,0,0,0,-1,-1,28.42,60.74,1012.12,9.39
2,132,1565382,0,0,0,18,0,0,0,0,0,-1,-1,28.43,60.74,1012.17,9.02
2,133,1570382,0,0,0,18,0,0,0,0,0,-1,-1,28.42,60.74,1012.12,9.39
2,134,1575382,0,0,0,18,0,0,0,0,0,-1,-1,28.43,60.71,1012.23,8.50
2,135,1580382,0,0,0,6,0,0,0,0,0,-1,-1,28.43,60.71,1012.26,8.28
2,136,1585382,0,0,0,6,0,0,0,0,0,-1,-1,28.45,60.72,1012.17,8.95
2,137,1590382,0,0,0,6,0,0,0,0,0,-1,-1,28.45,60.72,1012.21,8.66
2,138,1595382,0,0,0,0,0,0,0,0,0,-1,-1,28.45,60.72,1012.10,9.55
2,139,1600382,0,0,0,0,0,0,0,0,0,-1,-1,28.46,60.72,1012.14,9.26
2,140,1605382,0,0,0,0,0,0,0,0,0,-1,-1,28.46,60.70,1012.12,9.41
2,141,1610382,0,0,0,0,0,0,0,0,0,-1,-1,28.48,60.72,1012.14,9.26
2,142,1615382,0,0,0,0,0,0,0,0,0,-1,-1,28.46,60.71,1012.12,9.41
2,143,1620382,0,0,0,0,0,0,0,0,0,-1,-1,28.48,60.72,1012.07,9.86
2,144,1625382,0,0,0,0,0,0,0,0,0,-1,-1,28.49,60.72,1012.13,9.34
2,145,1630382,0,0,0,0,0,0,0,0,0,-1,-1,28.49,60.73,1012.07,9.79
2,146,1635382,0,0,0,0,0,0,0,0,0,-1,-1,28.48,60.71,1012.12,9.42
2,147,1640382,0,0,0,0,0,0,0,0,0,-1,-1,28.49,60.71,1012.11,9.49
2,148,1645382,0,0,0,0,0,0,0,0,0,-1,-1,28.51,60.70,1012.11,9.50
2,149,1650382,0,0,0,0,0,0,0,0,0,-1,-1,28.51,60.68,1012.14,9.28
2,150,1655382,0,0,0,0,0,0,0,0,0,-1,-1,28.50,60.71,1012.10,9.58
2,151,1660382,0,0,0,12,0,0,0,0,0,-1,-1,28.51,60.68,1012.11,9.50
2,152,1665382,0,0,0,12,0,0,0,0,0,-1,-1,28.51,60.70,1012.09,9.66
2,153,1670382,0,0,0,12,0,0,0,0,0,-1,-1,28.52,60.69,1012.08,9.73
2,154,1675382,0,0,0,0,0,0,0,0,0,-1,-1,28.53,60.70,1012.17,8.99
2,155,1680382,0,0,0,0,0,0,0,0,0,-1,-1,28.53,60.68,1012.09,9.66
2,156,1685382,0,0,0,18,0,0,0,0,0,-1,-1,28.53,60.70,1012.22,8.55
2,157,1690382,0,0,0,30,0,0,0,0,0,-1,-1,28.54,60.68,1012.14,9.22
2,158,1695382,0,0,0,30,0,0,0,0,0,-1,-1,28.54,60.68,1012.11,9.52
2,159,1700382,0,0,0,12,0,0,0,0,0,-1,-1,28.55,60.68,1012.12,9.37
2,160,1705382,0,0,0,6,0,0,0,0,0,-1,-1,28.55,60.70,1012.11,9.53
2,161,1710382,0,0,0,12,0,0,0,0,0,-1,-1,28.55,60.67,1012.08,9.75
2,162,1715382,0,0,0,12,0,0,0,0,0,-1,-1,28.57,60.69,1012.16,9.09
2,163,1720382,0,0,0,18,0,0,0,0,0,-1,-1,28.56,60.68,1012.10,9.60
2,164,1725382,0,0,0,6,0,0,0,0,0,-1,-1,28.57,60.68,1012.13,9.31
2,165,1730382,0,0,0,24,0,0,0,0,0,-1,-1,28.57,60.66,1012.06,9.91
2,166,1735382,0,0,0,24,0,0,0,0,0,-1,-1,28.57,60.66,1012.17,9.02
2,167,1740382,0,0,0,18,0,0,0,0,0,-1,-1,28.58,60.67,1012.15,9.17
2,168,1745382,0,0,0,6,0,0,0,0,0,-1,-1,28.58,60.66,1012.08,9.76
2,169,1750382,0,0,0,6,0,0,0,0,0,-1,-1,28.59,60.67,1012.19,8.80
2,170,1755382,0,0,0,6,0,0,0,0,0,-1,-1,28.59,60.66,1012.11,9.47
2,171,1760382,0,0,0,0,0,0,0,0,0,-1,-1,28.59,60.67,1012.20,8.73
2,172,1765382,0,0,0,0,0,0,0,0,0,-1,-1,28.59,60.66,1012.15,9.17
2,173,1770382,0,0,0,0,0,0,0,0,0,-1,-1,28.61,60.65,1012.12,9.41
2,174,1775382,0,0,0,0,0,0,0,0,0,-1,-1,28.61,60.66,1012.12,9.41
2,175,1780382,0,0,0,0,0,0,0,0,0,-1,-1,28.62,60.65,1012.15,9.19
2,176,1785382,0,0,0,0,0,0,0,0,0,-1,-1,28.63,60.66,1012.18,8.90
2,177,1790382,0,0,0,0,0,0,0,0,0,-1,-1,28.63,60.66,1012.16,9.05
2,178,1795382,0,0,0,0,0,0,0,0,0,-1,-1,28.64,60.64,1012.09,9.64
2,179,1800382,0,0,0,0,0,0,0,0,0,-1,-1,28.64,60.65,1012.07,9.79
3,0,1805382,0,0,0,12,0,0,0,0,0,-1,-1,28.65,60.65,1012.14,9.28
3,1,1810382,0,0,0,18,0,0,0,0,0,-1,-1,28.66,60.63,1012.10,9.58
3,2,1815382,0,0,0,18,0,0,0,0,0,-1,-1,28.66,60.62,1012.10,9.58
3,3,1820382,0,0,0,18,0,0,0,0,0,-1,-1,28.67,60.61,1012.09,9.66
3,4,1825382,0,0,0,6,0,0,0,0,0,-1,-1,28.68,60.64,1012.08,9.74
3,5,1830382,0,0,0,0,0,0,0,0,0,-1,-1,28.68,60.64,1012.11,9.52
3,6,1835382,0,0,0,0,0,0,0,0,0,-1,-1,28.69,60.64,1012.16,9.08
3,7,1840382,0,0,0,18,0,0,0,0,0,-1,-1,28.70,60.59,1012.03,10.12
3,8,1845382,0,0,0,18,0,0,0,0,0,-1,-1,28.69,60.59,1012.08,9.75
3,9,1850382,0,0,0,18,0,0,0,0,0,-1,-1,28.70,60.59,1012.12,9.38
3,10,1855382,0,0,0,0,0,0,0,0,0,-1,-1,28.71,60.61,1012.08,9.76
3,11,1860382,0,0,0,18,0,0,0,0,0,-1,-1,28.71,60.58,1012.09,9.68
3,12,1865382,0,0,0,18,0,0,0,0,0,-1,-1,28.73,60.57,1012.09,9.69
3,13,1870382,0,0,0,18,0,0,0,0,0,-1,-1,28.72,60.56,1012.05,9.99
3,14,1875382,0,0,0,0,0,0,0,0,0,-1,-1,28.74,60.49,1012.05,10.00
3,15,1880382,0,0,0,18,0,0,0,0,0,-1,-1,28.75,60.56,1012.04,10.07
3,16,1885382,0,0,0,24,0,0,0,0,0,-1,-1,28.74,60.54,1012.00,10.44
3,17,1890382,0,0,0,30,0,0,0,0,0,-1,-1,28.75,60.55,1012.01,10.30
3,18,1895382,0,0,0,36,0,0,0,0,0,-1,-1,28.75,60.54,1012.05,10.00
3,19,1900382,0,0,0,12,0,0,0,0,0,-1,-1,28.76,60.52,1012.06,9.93
3,20,1905382,0,0,0,36,0,0,0,0,0,-1,-1,28.77,60.51,1012.08,9.79
3,21,1910382,0,0,0,30,0,0,0,0,0,-1,-1,28.77,60.50,1012.05,10.01
3,22,1915382,0,0,0,36,0,0,0,0,0,-1,-1,28.78,60.36,1012.07,9.86
3,23,1920382,0,0,0,30,0,0,0,0,0,-1,-1,28.78,60.48,1012.07,9.86
3,24,1925382,0,0,0,12,0,0,0,0,0,-1,-1,28.78,60.49,1012.01,10.31
3,25,1930382,0,0,0,6,0,0,0,0,0,-1,-1,28.79,60.49,1012.09,9.65
3,26,1935382,0,0,0,0,0,0,0,0,0,-1,-1,28.80,60.49,1012.00,10.40
3,27,1940382,0,0,0,0,0,0,0,0,0,-1,-1,28.80,60.47,1012.02,10.25
3,28,1945382,0,0,0,0,0,0,0,0,0,-1,-1,28.80,60.47,1011.99,10.47
3,29,1950382,0,0,0,0,0,0,0,0,0,-1,-1,28.81,60.45,1012.02,10.25
3,30,1955382,0,0,0,0,0,0,0,0,0,-1,-1,28.83,60.44,1012.01,10.33
3,31,1960382,0,0,0,12,0,0,0,0,0,-1,-1,28.83,60.44,1012.02,10.26
3,32,1965382,0,0,0,24,0,0,0,0,0,-1,-1,28.83,60.43,1012.04,10.11
3,33,1970382,0,0,0,24,0,0,0,0,0,-1,-1,28.84,60.45,1012.03,10.19
3,34,1975382,0,0,0,30,0,0,0,0,0,-1,-1,28.84,60.41,1012.06,9.89
3,35,1980382,0,0,0,24,0,0,0,0,0,-1,-1,28.85,60.41,1012.04,10.05
3,36,1985382,0,0,0,30,0,0,0,0,0,-1,-1,28.84,60.42,1012.04,10.12
3,37,1990382,0,0,0,60,0,0,0,0,0,-1,-1,28.86,60.40,1012.06,9.90
3,38,1995382,0,0,0,60,0,0,0,0,0,-1,-1,28.85,60.40,1012.05,9.97
3,39,2000382,0,0,0,48,0,0,0,0,0,-1,-1,28.87,60.39,1012.08,9.76
3,40,2005382,0,0,0,24,0,0,0,0,0,-1,-1,28.87,60.39,1012.03,10.13
3,41,2010382,0,0,0,18,0,0,0,0,0,-1,-1,28.87,60.38,1012.01,10.36
3,42,2015382,0,0,0,42,0,0,0,0,0,-1,-1,28.87,60.38,1012.06,9.91
3,43,2020382,0,0,0,42,0,0,0,0,0,-1,-1,28.88,60.38,1012.08,9.77
3,44,2025382,0,0,0,42,0,0,0,0,0,-1,-1,28.88,60.36,1012.02,10.22
3,45,2030382,0,0,0,72,4,0,0,0,0,-1,-1,28.89,60.38,1012.07,9.85
3,46,2035382,0,0,0,36,4,0,0,0,0,-1,-1,28.89,60.35,1012.07,9.85
3,47,2040382,0,0,0,36,4,0,0,0,0,-1,-1,28.90,60.35,1012.10,9.55
3,48,2045382,0,0,0,0,0,0,0,0,0,-1,-1,28.90,60.33,1012.02,10.22
3,49,2050382,0,0,0,0,0,0,0,0,0,-1,-1,28.89,60.35,1011.99,10.52
3,50,2055382,0,0,0,0,0,0,0,0,0,-1,-1,28.90,60.33,1011.98,10.60
3,51,2060382,0,0,0,0,0,0,0,0,0,-1,-1,28.90,60.33,1011.94,10.89
3,52,2065382,0,0,0,0,0,0,0,0,0,-1,-1,28.90,60.18,1011.98,10.60
3,53,2070382,0,0,0,6,0,0,0,0,0,-1,-1,28.91,60.32,1012.02,10.23
3,54,2075382,0,0,0,12,0,0,0,0,0,-1,-1,28.91,60.31,1011.97,10.67
3,55,2080382,0,0,0,12,0,0,0,0,0,-1,-1,28.92,60.31,1012.03,10.16
3,56,2085382,0,0,0,12,0,0,0,0,0,-1,-1,28.91,60.30,1011.97,10.67
3,57,2090382,0,0,0,12,0,0,0,0,0,-1,-1,28.91,60.30,1012.02,10.23
3,58,2095382,0,0,0,6,0,0,0,0,0,-1,-1,28.92,60.29,1012.00,10.38
3,59,2100382,0,0,0,0,0,0,0,0,0,-1,-1,28.92,60.29,1011.93,10.98
3,60,2105382,0,0,0,0,0,0,0,0,0,-1,-1,28.92,60.28,1011.95,10.83
3,61,2110382,0,0,0,6,0,0,0,0,0,-1,-1,28.92,60.29,1011.96,10.75
3,62,2115382,0,0,0,6,0,0,0,0,0,-1,-1,28.93,60.28,1011.99,10.46
3,63,2120382,0,0,0,6,0,0,0,0,0,-1,-1,28.94,60.27,1012.04,10.09
3,64,2125382,0,0,0,0,0,0,0,0,0,-1,-1,28.94,60.27,1012.01,10.32
3,65,2130382,0,0,0,0,0,0,0,0,0,-1,-1,28.94,60.28,1011.99,10.47
3,66,2135382,0,0,0,0,0,0,0,0,0,-1,-1,28.94,60.29,1011.99,10.47
3,67,2140382,0,0,0,0,0,0,0,0,0,-1,-1,28.94,60.26,1011.97,10.69
3,68,2145382,0,0,0,0,0,0,0,0,0,-1,-1,28.95,60.25,1012.04,10.10
3,69,2150382,0,0,0,0,0,0,0,0,0,-1,-1,28.95,60.26,1011.98,10.62
3,70,2155382,0,0,0,0,0,0,0,0,0,-1,-1,28.95,60.26,1011.98,10.55
3,71,2160382,0,0,0,0,0,0,0,0,0,-1,-1,28.95,60.27,1011.96,10.77
3,72,2165382,0,0,0,0,0,0,0,0,0,-1,-1,28.95,60.28,1011.96,10.77
3,73,2170382,0,0,0,0,0,0,0,0,0,-1,-1,28.96,60.25,1011.94,10.92
3,74,2175382,0,0,0,0,0,0,0,0,0,-1,-1,28.96,60.25,1012.02,10.25
3,75,2180382,0,0,0,0,0,0,0,0,0,-1,-1,28.96,60.26,1012.00,10.41
3,76,2185382,0,0,0,0,0,0,0,0,0,-1,-1,28.96,60.25,1012.03,10.18
3,77,2190382,0,0,0,6,0,0,0,0,0,-1,-1,28.97,60.25,1012.02,10.26
3,78,2195382,0,0,0,12,0,0,0,0,0,-1,-1,28.97,60.24,1011.94,10.93
3,79,2200382,0,0,0,12,0,0,0,0,0,-1,-1,28.96,60.24,1011.95,10.85
3,80,2205382,0,0,0,6,0,0,0,0,0,-1,-1,28.97,60.24,1011.99,10.48
3,81,2210382,0,0,0,0,0,0,0,0,0,-1,-1,28.98,60.23,1012.00,10.41
3,82,2215382,0,0,0,0,0,0,0,0,0,-1,-1,28.98,60.23,1012.04,10.12
3,83,2220382,0,0,0,12,0,0,0,0,0,-1,-1,28.98,60.24,1011.97,10.64
3,84,2225382,0,0,0,12,0,0,0,0,0,-1,-1,28.98,60.21,1012.01,10.34
3,85,2230382,0,0,0,12,0,0,0,0,0,-1,-1,28.99,60.24,1012.00,10.42
3,86,2235382,0,0,0,18,0,0,0,0,0,-1,-1,28.98,60.25,1011.89,11.31
3,87,2240382,0,0,0,18,0,0,0,0,0,-1,-1,28.99,60.23,1011.96,10.71
3,88,2245382,0,0,0,24,0,0,0,0,0,-1,-1,28.99,60.24,1011.94,10.94
3,89,2250382,0,0,0,6,0,0,0,0,0,-1,-1,29.00,60.22,1011.94,10.95
3,90,2255382,0,0,0,6,0,0,0,0,0,-1,-1,28.99,60.23,1011.92,11.09
3,91,2260382,0,0,0,12,0,0,0,0,0,-1,-1,29.00,60.22,1011.96,10.72
3,92,2265382,0,0,0,6,0,0,0,0,0,-1,-1,29.01,60.25,1012.02,10.20
3,93,2270382,0,0,0,6,0,0,0,0,0,-1,-1,29.02,60.23,1012.02,10.21
3,94,2275382,0,0,0,6,0,0,0,0,0,-1,-1,29.02,60.21,1011.96,10.73
3,95,2280382,0,0,0,0,0,0,0,0,0,-1,-1,29.02,60.20,1011.96,10.73
3,96,2285382,0,0,0,0,0,0,0,0,0,-1,-1,29.02,60.21,1012.00,10.44
3,97,2290382,0,0,0,0,0,0,0,0,0,-1,-1,29.03,60.21,1011.98,10.59
3,98,2295382,0,0,0,0,0,0,0,0,0,-1,-1,29.03,60.19,1011.95,10.81
3,99,2300382,0,0,0,0,0,0,0,0,0,-1,-1,29.03,60.20,1011.99,10.51
3,100,2305382,0,0,0,0,0,0,0,0,0,-1,-1,29.04,60.21,1012.00,10.44
3,101,2310382,0,0,0,0,0,0,0,0,0,-1,-1,29.03,60.19,1012.01,10.29
3,102,2315382,0,0,0,0,0,0,0,0,0,-1,-1,29.03,60.19,1011.96,10.74
3,103,2320382,0,0,0,0,0,0,0,0,0,-1,-1,29.05,60.18,1012.04,10.08
3,104,2325382,0,0,0,0,0,0,0,0,0,-1,-1,29.04,60.18,1011.94,10.89
3,105,2330382,0,0,0,0,0,0,0,0,0,-1,-1,29.04,60.19,1011.95,10.82
3,106,2335382,0,0,0,0,0,0,0,0,0,-1,-1,29.04,60.22,1011.98,10.60
3,107,2340382,0,0,0,0,0,0,0,0,0,-1,-1,29.05,60.18,1011.96,10.75
3,108,2345382,0,0,0,0,0,0,0,0,0,-1,-1,29.05,60.18,1011.91,11.19
3,109,2350382,0,0,0,0,0,0,0,0,0,-1,-1,29.04,60.18,1011.92,11.04
3,110,2355382,0,0,0,0,0,0,0,0,0,-1,-1,29.05,60.19,1011.99,10.52
3,111,2360382,0,0,0,6,0,0,0,0,0,-1,-1,29.06,60.17,1011.96,10.75
3,112,2365382,0,0,0,6,0,0,0,0,0,-1,-1,29.06,60.17,1011.93,10.98
3,113,2370382,0,0,0,6,0,0,0,0,0,-1,-1,29.06,60.17,1011.87,11.49
3,114,2375382,0,0,0,6,0,0,0,0,0,-1,-1,29.07,60.17,1011.89,11.35
3,115,2380382,0,0,0,0,0,0,0,0,0,-1,-1,29.07,60.15,1011.90,11.28
3,116,2385382,0,0,0,0,0,0,0,0,0,-1,-1,29.08,60.17,1011.90,11.21
3,117,2390382,0,0,0,0,0,0,0,0,0,-1,-1,29.08,60.14,1011.90,11.21
3,118,2395382,0,0,0,0,0,0,0,0,0,-1,-1,29.08,60.13,1011.97,10.69
3,119,2400382,0,0,0,12,0,0,0,0,0,-1,-1,29.08,60.13,1011.94,10.92
3,120,2405382,0,0,0,12,0,0,0,0,0,-1,-1,29.08,60.14,1011.90,11.21
3,121,2410382,0,0,0,12,0,0,0,0,0,-1,-1,29.08,60.11,1011.91,11.14
3,122,2415382,0,0,0,18,0,0,0,0,0,-1,-1,29.09,60.11,1011.92,11.07
3,123,2420382,0,0,0,6,0,0,0,0,0,-1,-1,29.10,60.11,1011.92,11.07
3,124,2425382,0,0,0,18,0,0,0,0,0,-1,-1,29.10,60.10,1011.89,11.37
3,125,2430382,0,0,0,12,0,0,0,0,0,-1,-1,29.10,60.09,1011.87,11.52
3,126,2435382,0,0,0,12,0,0,0,0,0,-1,-1,29.10,60.07,1011.95,10.85
3,127,2440382,0,0,0,0,0,0,0,0,0,-1,-1,29.10,60.09,1011.89,11.37
3,128,2445382,0,0,0,0,0,0,0,0,0,-1,-1,29.10,60.07,1011.91,11.15
